"Country or Area","Year","Value","Value Footnotes"
"New Zealand","2011","7.0757552861706",""
"New Zealand","2010","7.26829155502484",""
"New Zealand","2009","7.47660863287285",""
"New Zealand","2008","8.00996380241532",""
"New Zealand","2007","7.94956451314918",""
"New Zealand","2006","8.01741688211765",""
"New Zealand","2005","8.20483551868513",""
"New Zealand","2004","8.52141551699834",""
"New Zealand","2003","8.44082730744302",""
"New Zealand","2002","8.3799964512308",""
"New Zealand","2001","8.83331289896609",""
"New Zealand","2000","8.52679734123512",""
"New Zealand","1999","8.5705602840911",""
"New Zealand","1998","7.91655702305027",""
"New Zealand","1997","8.25437118266926",""
"New Zealand","1996","7.73875930705326",""
"New Zealand","1995","7.38676402562135",""
"New Zealand","1994","7.2825465216435",""
"New Zealand","1993","7.54791556027988",""
"New Zealand","1992","7.17358101694915",""
"New Zealand","1991","7.01581425447728",""
"New Zealand","1990","6.96388151441605",""
"Nicaragua","2011","0.829634356203893",""
"Nicaragua","2010","0.794215219687236",""
"Nicaragua","2009","0.792992008641678",""
"Nicaragua","2008","0.780242636578127",""
"Nicaragua","2007","0.823112293323978",""
"Nicaragua","2006","0.808409957271834",""
"Nicaragua","2005","0.791851986143911",""
"Nicaragua","2004","0.821727312204539",""
"Nicaragua","2003","0.829541595350627",""
"Nicaragua","2002","0.769230783886757",""
"Nicaragua","2001","0.765746225625087",""
"Nicaragua","2000","0.737581063808097",""
"Nicaragua","1999","0.722287580020151",""
"Nicaragua","1998","0.69294900877399",""
"Nicaragua","1997","0.648059956216108",""
"Nicaragua","1996","0.604404251664676",""
"Nicaragua","1995","0.596547066203838",""
"Nicaragua","1994","0.557639081657843",""
"Nicaragua","1993","0.517457083915027",""
"Nicaragua","1992","0.551445207042596",""
"Nicaragua","1991","0.473395349803193",""
"Nicaragua","1990","0.615924498790175",""
"Niger","2011","0.0861702010397383",""
"Niger","2010","0.0851355621261344",""
"Niger","2009","0.0752428878409571",""
"Niger","2008","0.0622035914898294",""
"Niger","2007","0.057856679539312",""
"Niger","2006","0.0589734939459586",""
"Niger","2005","0.0628606415237855",""
"Niger","2004","0.0758854997408508",""
"Niger","2003","0.0718195795019438",""
"Niger","2002","0.0688883422325765",""
"Niger","2001","0.0666058347725262",""
"Niger","2000","0.0724069513454048",""
"Niger","1999","0.100012947967103",""
"Niger","1998","0.10517339503119",""
"Niger","1997","0.102754410550416",""
"Niger","1996","0.106926445889066",""
"Niger","1995","0.100404621843514",""
"Niger","1994","0.0985957260717441",""
"Niger","1993","0.102899490834126",""
"Niger","1992","0.0948868764274058",""
"Niger","1991","0.102623944004404",""
"Niger","1990","0.107353492890745",""
"Nigeria","2011","0.536115274150819",""
"Nigeria","2010","0.533606315233986",""
"Nigeria","2009","0.462018198876542",""
"Nigeria","2008","0.612952859397461",""
"Nigeria","2007","0.647136612341959",""
"Nigeria","2006","0.687395021825677",""
"Nigeria","2005","0.750050855784558",""
"Nigeria","2004","0.7135859572755",""
"Nigeria","2003","0.702663375414162",""
"Nigeria","2002","0.759338561443556",""
"Nigeria","2001","0.661488951167903",""
"Nigeria","2000","0.644398112915231",""
"Nigeria","1999","0.373763100519621",""
"Nigeria","1998","0.343834088643955",""
"Nigeria","1997","0.352610133397607",""
"Nigeria","1996","0.363611757565541",""
"Nigeria","1995","0.322040393940403",""
"Nigeria","1994","0.44120732278322",""
"Nigeria","1993","0.582305871915981",""
"Nigeria","1992","0.64501890712407",""
"Nigeria","1991","0.461303368851949",""
"Nigeria","1990","0.474552557668666",""
"Niue","2011","",""
"Niue","2010","",""
"Niue","2009","",""
"Niue","2008","",""
"Niue","2007","",""
"Niue","2006","",""
"Niue","2005","",""
"Niue","2004","",""
"Niue","2003","",""
"Niue","2002","",""
"Niue","2001","",""
"Niue","2000","",""
"Niue","1999","",""
"Niue","1998","",""
"Niue","1997","",""
"Niue","1996","",""
"Niue","1995","",""
"Niue","1994","",""
"Niue","1993","",""
"Niue","1992","",""
"Niue","1991","",""
"Niue","1990","",""
"Norway","2011","9.21023558211028",""
"Norway","2010","11.6114458243914",""
"Norway","2009","10.8031616983023",""
"Norway","2008","10.5329653367568",""
"Norway","2007","9.55066044210223",""
"Norway","2006","9.4789306635762",""
"Norway","2005","9.17703942662251",""
"Norway","2004","9.29448196382042",""
"Norway","2003","9.34921501320281",""
"Norway","2002","8.26493112644647",""
"Norway","2001","9.10998792173961",""
"Norway","2000","8.62300637727726",""
"Norway","1999","9.17474948885786",""
"Norway","1998","8.24724393027288",""
"Norway","1997","7.81021097413572",""
"Norway","1996","7.14345600304244",""
"Norway","1995","7.14258674963094",""
"Norway","1994","7.05408041742013",""
"Norway","1993","7.41720681658601",""
"Norway","1992","6.91984630045848",""
"Norway","1991","7.44693077813337",""
"Norway","1990","7.40166919199363",""
"Oman","2011","21.4411265106087",""
"Oman","2010","20.084472564265",""
"Oman","2009","14.4437080771276",""
"Oman","2008","14.807846701186",""
"Oman","2007","17.3522369392378",""
"Oman","2006","15.5010068867531",""
"Oman","2005","11.8515195305918",""
"Oman","2004","11.3581707150281",""
"Oman","2003","13.5575431298792",""
"Oman","2002","11.0339987411243",""
"Oman","2001","9.06012393787474",""
"Oman","2000","9.98645722873296",""
"Oman","1999","9.53260273619462",""
"Oman","1998","7.62742620795114",""
"Oman","1997","7.11097830164809",""
"Oman","1996","6.94135426595062",""
"Oman","1995","7.37791005291006",""
"Oman","1994","7.25664905847871",""
"Oman","1993","6.58437838811064",""
"Oman","1992","6.14529102262633",""
"Oman","1991","6.24448021151851",""
"Oman","1990","6.29026911728228",""
"Pakistan","2011","0.927832444825602",""
"Pakistan","2010","0.940187412590611",""
"Pakistan","2009","0.942329364600335",""
"Pakistan","2008","0.95247361769909",""
"Pakistan","2007","0.969294190755766",""
"Pakistan","2006","0.907828993404675",""
"Pakistan","2005","0.864941844067169",""
"Pakistan","2004","0.848212140459402",""
"Pakistan","2003","0.780049608196364",""
"Pakistan","2002","0.762116569995031",""
"Pakistan","2001","0.73733484461672",""
"Pakistan","2000","0.740094920731625",""
"Pakistan","1999","0.714069147819599",""
"Pakistan","1998","0.712146103425211",""
"Pakistan","1997","0.708930044884376",""
"Pakistan","1996","0.726049858667919",""
"Pakistan","1995","0.666858434612975",""
"Pakistan","1994","0.68723427144937",""
"Pakistan","1993","0.648248429103794",""
"Pakistan","1992","0.62059097898989",""
"Pakistan","1991","0.597420683396007",""
"Pakistan","1990","0.617202479782341",""
"Palau","2011","",""
"Palau","2010","",""
"Palau","2009","",""
"Palau","2008","",""
"Palau","2007","",""
"Palau","2006","",""
"Palau","2005","",""
"Palau","2004","",""
"Palau","2003","",""
"Palau","2002","",""
"Palau","2001","",""
"Palau","2000","",""
"Palau","1999","",""
"Palau","1998","",""
"Palau","1997","",""
"Palau","1996","",""
"Palau","1995","",""
"Palau","1994","",""
"Palau","1993","",""
"Palau","1992","",""
"Panama","2011","2.58435380006107",""
"Panama","2010","2.41068445687589",""
"Panama","2009","2.37817512139621",""
"Panama","2008","2.07524370476265",""
"Panama","2007","2.06194525747959",""
"Panama","2006","2.14981789460083",""
"Panama","2005","2.03181796169794",""
"Panama","2004","1.75727287725889",""
"Panama","2003","1.89867208918772",""
"Panama","2002","1.84708489987258",""
"Panama","2001","2.24862558155878",""
"Panama","2000","1.89543349967199",""
"Panama","1999","1.89371360046231",""
"Panama","1998","2.02784562408373",""
"Panama","1997","1.96540687880922",""
"Panama","1996","1.64293690764872",""
"Panama","1995","1.0826745264062",""
"Panama","1994","1.60619966580557",""
"Panama","1993","1.48984928505073",""
"Panama","1992","1.63819225752541",""
"Panama","1991","1.27810794205912",""
"Panama","1990","1.1133230335181",""
"Papua New Guinea","2011","0.745637979420151",""
"Papua New Guinea","2010","0.680049774418661",""
"Papua New Guinea","2009","0.759670828294055",""
"Papua New Guinea","2008","0.732182271167662",""
"Papua New Guinea","2007","0.95664014587918",""
"Papua New Guinea","2006","0.689859916996982",""
"Papua New Guinea","2005","0.719449064536031",""
"Papua New Guinea","2004","0.754549454052065",""
"Papua New Guinea","2003","0.679904647388677",""
"Papua New Guinea","2002","0.616104681987617",""
"Papua New Guinea","2001","0.581381021933255",""
"Papua New Guinea","2000","0.495593418086542",""
"Papua New Guinea","1999","0.466688901859418",""
"Papua New Guinea","1998","0.561057502807318",""
"Papua New Guinea","1997","0.518606476231401",""
"Papua New Guinea","1996","0.452218540720757",""
"Papua New Guinea","1995","0.436998521394194",""
"Papua New Guinea","1994","0.474755976213733",""
"Papua New Guinea","1993","0.445254420351753",""
"Papua New Guinea","1992","0.470011240334651",""
"Papua New Guinea","1991","0.484424997248813",""
"Papua New Guinea","1990","0.515050014394275",""
"Paraguay","2011","0.806136741934585",""
"Paraguay","2010","0.785657461057529",""
"Paraguay","2009","0.71174907832094",""
"Paraguay","2008","0.6979996007059",""
"Paraguay","2007","0.6752952719751",""
"Paraguay","2006","0.662705591442149",""
"Paraguay","2005","0.649035342817026",""
"Paraguay","2004","0.705760762808264",""
"Paraguay","2003","0.716318072628402",""
"Paraguay","2002","0.699652024609382",""
"Paraguay","2001","0.699739828125775",""
"Paraguay","2000","0.689500477827871",""
"Paraguay","1999","0.859313007733687",""
"Paraguay","1998","0.877668897736245",""
"Paraguay","1997","0.835455405613439",""
"Paraguay","1996","0.763755977817053",""
"Paraguay","1995","0.825523539547598",""
"Paraguay","1994","0.745640541424794",""
"Paraguay","1993","0.644331742113202",""
"Paraguay","1992","0.586433394006711",""
"Paraguay","1991","0.512160469392651",""
"Paraguay","1990","0.532393810737439",""
"Peru","2011","1.79196442653994",""
"Peru","2010","1.9771814961164",""
"Peru","2009","1.77518252297282",""
"Peru","2008","1.44217223810775",""
"Peru","2007","1.52526248384572",""
"Peru","2006","1.25090950318451",""
"Peru","2005","1.33951349409184",""
"Peru","2004","1.16390842234",""
"Peru","2003","0.974405221019325",""
"Peru","2002","1.01710552026197",""
"Peru","2001","1.03006094487266",""
"Peru","2000","1.16525618382713",""
"Peru","1999","1.14628282736626",""
"Peru","1998","1.10314844591445",""
"Peru","1997","1.10557960101017",""
"Peru","1996","0.999899983522111",""
"Peru","1995","0.997656986988863",""
"Peru","1994","0.98805203000184",""
"Peru","1993","1.0205822049339",""
"Peru","1992","0.900170828533398",""
"Peru","1991","0.919170126409068",""
"Peru","1990","0.972329458408458",""
"Philippines","2011","0.862803677472494",""
"Philippines","2010","0.874325568973576",""
"Philippines","2009","0.813883207961135",""
"Philippines","2008","0.840350652525287",""
"Philippines","2007","0.783897647528429",""
"Philippines","2006","0.774813726526734",""
"Philippines","2005","0.871957707333294",""
"Philippines","2004","0.879317314345117",""
"Philippines","2003","0.865957814182468",""
"Philippines","2002","0.881218033251916",""
"Philippines","2001","0.896012643787802",""
"Philippines","2000","0.944047036717014",""
"Philippines","1999","0.909779454094073",""
"Philippines","1998","0.930734843089781",""
"Philippines","1997","0.977703046050746",""
"Philippines","1996","0.873263050645224",""
"Philippines","1995","0.872200412090594",""
"Philippines","1994","0.805275505402897",""
"Philippines","1993","0.743906591817726",""
"Philippines","1992","0.75008284675975",""
"Philippines","1991","0.692078096555149",""
"Philippines","1990","0.674162187260528",""
"Poland","2011","8.30494735214855",""
"Poland","2010","8.30084203793663",""
"Poland","2009","7.80875629107511",""
"Poland","2008","8.25920905185647",""
"Poland","2007","8.23523705799471",""
"Poland","2006","8.35282082238587",""
"Poland","2005","7.92055799539223",""
"Poland","2004","7.96456204380039",""
"Poland","2003","7.90164987966408",""
"Poland","2002","7.70164368340923",""
"Poland","2001","7.86311885575955",""
"Poland","2000","7.80358081497703",""
"Poland","1999","8.22381472863256",""
"Poland","1998","8.46814517271699",""
"Poland","1997","9.08720266426917",""
"Poland","1996","9.24482434280415",""
"Poland","1995","8.94472082684001",""
"Poland","1994","8.68356482818959",""
"Poland","1993","9.19642822275426",""
"Poland","1992","9.25176462230189",""
"Poland","1991","9.45301894906252",""
"Poland","1990","9.6565756688922",""
"Portugal","2011","4.69204196523581",""
"Portugal","2010","4.68270207762343",""
"Portugal","2009","5.15253509866528",""
"Portugal","2008","5.23793654819766",""
"Portugal","2007","5.76595595525612",""
"Portugal","2006","5.60976087297153",""
"Portugal","2005","6.21344068533371",""
"Portugal","2004","6.02923653685269",""
"Portugal","2003","5.86985228801409",""
"Portugal","2002","6.42770798883762",""
"Portugal","2001","6.07336933103783",""
"Portugal","2000","6.10953657762246",""
"Portugal","1999","6.30285431954614",""
"Portugal","1998","5.67920927675509",""
"Portugal","1997","5.22814898374195",""
"Portugal","1996","5.00293966043717",""
"Portugal","1995","5.14256087542358",""
"Portugal","1994","4.73314537397594",""
"Portugal","1993","4.68080258804929",""
"Portugal","1992","4.84116989946176",""
"Portugal","1991","4.42888727127272",""
"Portugal","1990","4.26247609715691",""
"Qatar","2011","43.893036377585",""
"Qatar","2010","43.024109096749",""
"Qatar","2009","45.6123687888487",""
"Qatar","2008","49.6689777310807",""
"Qatar","2007","56.6090394538981",""
"Qatar","2006","58.6354968261744",""
"Qatar","2005","63.1798665057559",""
"Qatar","2004","61.6237501440206",""
"Qatar","2003","54.7630097025618",""
"Qatar","2002","45.227177667151",""
"Qatar","2001","49.6279224854856",""
"Qatar","2000","58.4985118571383",""
"Qatar","1999","54.8939623004256",""
"Qatar","1998","58.8727376459708",""
"Qatar","1997","68.5349363822992",""
"Qatar","1996","62.1022116157635",""
"Qatar","1995","61.5076443568244",""
"Qatar","1994","61.0443299010717",""
"Qatar","1993","62.4438532020586",""
"Qatar","1992","54.742186574511",""
"Qatar","1991","36.4334847020071",""
"Qatar","1990","24.7100040502228",""
"Republic of Moldova","2011","1.40555664693158",""
"Republic of Moldova","2010","1.38140186016103",""
"Republic of Moldova","2009","1.26266606882537",""
"Republic of Moldova","2008","1.31291650511067",""
"Republic of Moldova","2007","1.27404116605013",""
"Republic of Moldova","2006","1.34420640224398",""
"Republic of Moldova","2005","1.29953409500257",""
"Republic of Moldova","2004","1.1897748227974",""
"Republic of Moldova","2003","1.10108985154346",""
"Republic of Moldova","2002","1.0042803801423",""
"Republic of Moldova","2001","0.919341262724971",""
"Republic of Moldova","2000","0.85532715359234",""
"Republic of Moldova","1999","1.0805086535213",""
"Republic of Moldova","1998","1.48530956296074",""
"Republic of Moldova","1997","1.66307984447057",""
"Republic of Moldova","1996","2.67446153131927",""
"Republic of Moldova","1995","2.57927519675249",""
"Republic of Moldova","1994","2.77209379643047",""
"Republic of Moldova","1993","3.57258386754921",""
"Republic of Moldova","1992","4.78895644888406",""
"Reunion","2011","5.2754443953206",""
"Reunion","2010","5.17109352707088",""
"Reunion","2009","5.09579128858365",""
"Reunion","2008","4.9570605274824",""
"Reunion","2007","4.9190098551752",""
"Reunion","2006","4.68340382329574",""
"Reunion","2005","4.53864748041361",""
"Reunion","2004","4.05588564749428",""
"Reunion","2003","4.05514557303341",""
"Reunion","2002","4.17096685760077",""
"Reunion","2001","4.26728427427985",""
"Reunion","2000","4.10991983328148",""
"Reunion","1999","3.27133551433231",""
"Reunion","1998","3.52889402760295",""
"Reunion","1997","3.35655534308839",""
"Reunion","1996","3.25882899695951",""
"Reunion","1995","3.18494615035143",""
"Reunion","1994","2.95309039661768",""
"Reunion","1993","2.71211477857537",""
"Reunion","1992","2.72061350794924",""
"Reunion","1991","2.76306970078659",""
"Reunion","1990","2.37827515386959",""
"Romania","2011","3.88979991729076",""
"Romania","2010","3.62901137141884",""
"Romania","2009","3.71564424928757",""
"Romania","2008","4.35549868012519",""
"Romania","2007","4.61607598168545",""
"Romania","2006","4.64960001421229",""
"Romania","2005","4.3266203035427",""
"Romania","2004","4.30544138519064",""
"Romania","2003","4.32129916629402",""
"Romania","2002","4.14271992026451",""
"Romania","2001","4.28828487125916",""
